Nom du Produit,Type,Plant?,Catégorie,Climate change,Ozone depletion,"Ionising radiation, HH","Photochemical ozone formation, HH",Respiratory inorganics,Acidification terrestrial and freshwater,Eutrophication freshwater,Eutrophication marine,Eutrophication terrestrial,Ecotoxicity freshwater,Land use,Water scarcity,"Resource use, energy carriers","Resource use, mineral and metals",Climate change - fossil,Climate change - biogenic,Climate change - land use and transform.
"Féverole, conventionnel, moyenne nationale, à la ferme / FR U",conv,1,Agricultural\Plant production\Legumes\Transformation,0.09360629819656968,0.2204446217964147,0.07760654570502944,0.18090900715475558,0.042265539440709356,0.057765368940308606,0.3234397898345274,0.5100490532578181,0.05629207010659101,2.6369019961319426,0.46103169055118615,0.01235035007212623,0.1632944212652387,0.12675815105849253,0.1945551967183046,7.860149798658737e-05,0.000442342965076328
"Féverole, conventionnel, protection intégrée, à la ferme / FR U",conv,1,Agricultural\Plant production\Legumes\Transformation,0.09203434310319229,0.2107583590031262,0.07522362413058035,0.17494365662870726,0.04188041090263436,0.05681853241156033,0.3220655306243018,0.5092815965368025,0.055362732752958,2.6192808681010114,0.4610215208794652,0.012334270592199669,0.15811396565509026,0.12336317915285523,0.1912878163381424,7.637829808448854e-05,0.0004380470730288364
"Pois de printemps, conventionnel, 15% d'humidité, aliment pour animaux, à la ferme, production / FR U",conv,1,Agricultural\Plant production\Legumes\Transformation,0.10263798796131149,0.4404035290741993,0.1969174110140187,0.23528845971380025,0.0521479387322748,0.07312355174781615,0.4539485185413252,0.5614072656338867,0.07054741182052356,3.635753530128373,0.5179649760130912,0.3435779624748561,0.23464033476395052,0.1705398878071299,0.21334757321202294,0.00010020555696280996,0.00037269128648698114
"Pois d'hiver, conventionnel, 15% d'humidité, à la ferme / FR U",conv,1,Agricultural\Plant production\Legumes\Transformation,0.11140908418391102,0.4711922658206051,0.18621969943488387,0.2576856397937068,0.06080292737728679,0.08384826568598965,0.7293006906620382,0.6654665401122892,0.08096184502818791,4.089748633553318,0.6165713536552145,0.2805158013835177,0.24712738964577455,0.18868745028280529,0.23157298866873893,0.00010908692289323916,0.0004268262994175682
"Palmier à huile, fruit, aliments pour animaux moyen, animal, à la ferme / MY U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.5536253958311332,0.04925577138964386,0.019183634079568846,0.12064052774431099,0.07817256532363832,0.07361019837153626,0.06943110897335376,0.19194423579745987,0.07190179187531894,0.08438091034245793,0.08983969056260954,0.008193303978083545,0.06410138140199483,0.10481079759338827,0.10653260229286254,0.00011942810612212017,3.7004006428984835
"Palmier à huile, fruit, la déforestation, sur des terres récemment transformé, aliments pour animaux, à la  de la ferme / MY U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.8190718583692599,0.0481910658347635,0.018425518859580953,0.16075389303459992,0.08095042781982249,0.0735968180253622,0.06726928702604575,0.09795459240742799,0.07180287915778794,0.08377682160413169,0.09006830044172114,0.008096839862889114,0.061905559662664214,0.09921924217110127,0.10602496856100192,0.00010670556044886725,5.657470948055552
"Palmier à huile, fruit, sans déforestation, l'alimentation animale, à la ferme / MY U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.051752489293331844,0.05126878322760723,0.020616983333154086,0.04479920352113249,0.07292053102793893,0.0736354962533036,0.07351841099930127,0.3696480750634721,0.07208880364622813,0.08552304562658122,0.08940746365178182,0.00837568623854463,0.06825296597396276,0.11538260987153198,0.10749237253816737,0.00014348230113584454,0.0002173631649091038
"Graine de tournesol, moyenne à partir de deux études de cas optimisés, scénario de base, à la ferme / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.22489955922812122,0.3650112774101544,0.13867060996588362,0.37458296754435366,0.14942423056535095,0.186379670988955,1.877636732419354,0.8755704427108509,0.18716968371339934,0.6292167122106935,1.022140864701032,0.05179541436429298,0.3121428578211907,0.2480263497472008,0.4674918350951545,0.0001694115911064096,0.0009360618223169917
"Graine de tournesol,  moyenne de deux études de cas optimisé, levier légumineuse dans rotation, à la ferme / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.22596707270278082,0.3675491344848576,0.14089800553128481,0.3754560282305318,0.15040420019228415,0.18709170131198397,1.8821046523565221,0.9057024175340688,0.18731656292988932,0.6358582851816935,1.022282055905078,0.05311194990819253,0.31579343763359013,0.24866691500958032,0.4696927698654857,0.00017357318618919606,0.0009950061051378833
"Graine de tournesol,  moyenne à partir de deux études de cas optimisé, levier culture intermédiaire, à la ferme / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.22988526179982344,0.4922464456097788,0.17984778713185215,0.47337045533490024,0.11699307056701655,0.16257251655870994,1.8980113585821758,0.719732263185563,0.1623267712830155,0.6677990992603453,1.0323600471019296,0.04971199853752817,0.3944817148467585,0.29488431608944865,0.47786479359759715,0.00017627319528079355,0.0009150008087586425
"Graine de tournesol,  conventionnel, 9% d'humidité, moyenne nationale, aliment pour animaux, à la ferme, la production / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.2503127437737681,0.4996136764396189,0.3385799758705207,0.4909674301455239,0.2675103139756551,0.33682761592755284,1.393120225279282,0.796811258503097,0.37213945988629427,1.5859435367585584,1.0574252353525502,0.23389056294479738,0.43893742398481916,0.3245019012033615,0.5120350770016372,0.010606083085421643,0.0009326776250218289
"Colza, moyenne à partir de 7 cas d'étude optimisés, scénario de base, à la ferme / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.3273034923668426,0.7344633909394049,0.17513948309959862,0.47605730099698207,0.44523454491272657,0.5034752883538514,0.727357054671879,0.7031456477429195,0.5085046703767335,0.27888285962497483,0.5885811764010914,0.10199581685956507,0.49013920747812095,0.3513459775442444,0.6803215899498042,0.00032225484409464196,0.0012693648380217245
"Colza, moyenne à partir de 7 cas d'étude optimisés, levier légumineuse dans rotation, à la ferme / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.3276355122887457,0.7321297935787495,0.17356088202871722,0.47528903377782006,0.44410912690821397,0.5028557883682128,0.7228370969228413,0.7409326999780877,0.5084174196098958,0.27355187914166096,0.5884271974830223,0.10072573253240183,0.48694652694118673,0.3509918530661387,0.6810283435946966,0.0003190474984758722,0.001221763981828988
"Colza, moyenne à partir de 7 cas d'étude optimisés, levier culture intermédiaire, à la ferme / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.32304636433301814,0.7344645076951983,0.17514092747947338,0.4760595193317823,0.44523517653396866,0.5034757735721928,0.7273593407101522,0.5440478109197746,0.5085048967495943,0.2788931300366468,0.5885811993616182,0.10199640872637956,0.49014728157939386,0.3513494179606959,0.6714648437727232,0.0003222783856472577,0.0012693717745650872
"Colza, conventionnel, 9% d'humidité, moyenne nationale, aliment pour animaux, production / FR U",conv,1,Agricultural\Plant production\Oil seeds\Transformation,0.3584861991511198,0.6981044730086026,0.2707245544563863,0.5968353340714931,0.5154150566514137,0.6040587057557828,0.6461711383013452,0.7906386672247989,0.6456886736000548,0.922857968199943,0.6984967313585564,0.07909144980549707,0.4648596715880614,0.3602517220735867,0.7384747830541057,0.008758519699177295,0.0012290015756466772
"Algue production optimisée, 1 kg d'algues (Laminaria), poids frais / FR U",conv,1,Agricultural\Plant production\Other\Transformation,0.055913746172751765,0.09722372128704365,0.21399318215188678,0.13748747603889422,0.03996917925604675,0.03533824248806969,0.059893776162749934,0.01757491592095314,0.019979506190533104,0.011343092980505431,0.0006459110281983727,0.021823321338947446,0.2507275257684729,0.03891232605804581,0.11525008851644858,0.0013099223918669057,0.00010666651200164868
"Algue production non optimisée, 1 kg d'algues (Laminaria), poids frais / FR U",conv,1,Agricultural\Plant production\Other\Transformation,0.4821495013328234,1.8110196331687374,1.4813997998849642,1.0294973945715575,0.5552585022123694,0.5889717691157994,0.8604480740797954,0.11677469545005707,0.13592539897362452,0.10212900287220222,0.007166445952209304,0.19256302620212717,2.0657993228298643,1.622479206720505,0.9961570447832729,0.0077758540016097865,0.0025628600410784485
"Pomme de terre fécule, moyenne conventionnel, national, à la ferme / FR U",conv,1,Agricultural\Plant production\Roots and tubers\Transformation,0.030714178817240548,0.0750144194454609,0.03669527214622318,0.0714335022243905,0.03263571763629528,0.03930818798917145,0.05169101244677388,0.05686920257442676,0.0392741082845818,0.15357664802186713,0.06274850453258272,0.017829127149068744,0.06269047601924597,0.09688136860556361,0.06383832226217731,3.497343343738114e-05,0.00011670430890776837
"Betteraves, moyen conventionnel, national, aliments pour animaux, à la ferme, la production / FR U",conv,1,Agricultural\Plant production\Roots and tubers\Transformation,0.0150354286552349,0.02187184799543645,0.01730358034931428,0.022221992849546655,0.017626983347945917,0.020460371140515386,0.025730763091156322,0.020218767912706107,0.0215687322263589,0.00828131880933161,0.032620693602531475,0.02637457321930954,0.02129475620198691,0.018920034111848314,0.03107969794187641,0.00023739968268041435,3.985139650067051e-05
"Pommes de terre, conventionnel, pour le marché frais, variétés à chair ferme, à la ferme / FR U",conv,1,Agricultural\Plant production\Roots and tubers\Transformation,0.03886158111225288,0.1049482635509047,0.12342944703576293,0.08839867737069179,0.04147021698575199,0.04927963296330041,0.07033091373923696,0.0668555616662561,0.048860237142923035,0.20673173078132823,0.07442735855166009,0.29773456684995164,0.10204149767742321,0.12943354387079414,0.0807669315869028,4.9732622649485313e-05,0.0001515577712241718
"Pommes de terre, conventionnel, pour le marché frais, autres variétés, à la ferme / FR U",conv,1,Agricultural\Plant production\Roots and tubers\Transformation,0.033747387384158604,0.08637483286071834,0.09988262799671718,0.07514922398072904,0.037640703359106305,0.044510266630419605,0.058359506053340955,0.05440882488838443,0.0444362493758396,0.1647362389144214,0.0638241492307411,0.2391460282464896,0.08459343034964947,0.10519774610548056,0.07013825186509609,4.220024010244042e-05,0.00013345214335278507
"Pommes de terre, conventionnel, à usage industriel, à la ferme / FR U",conv,1,Agricultural\Plant production\Roots and tubers\Transformation,0.03382670605801822,0.08634433557327739,0.09565508695205238,0.07556388198971703,0.03764591937294883,0.044562404304142905,0.05833070371325831,0.05445614960610809,0.04449772238022344,0.1647690706634961,0.06382396622616245,0.22469990979352064,0.08362234122160908,0.10550928791120434,0.07030336466343388,4.201946862363879e-05,0.00013362804831101646
"Pommes de terre, conventionnel, mélange de variétés, moyenne nationale, à la ferme / FR U",conv,1,Agricultural\Plant production\Roots and tubers\Transformation,0.033162954899455706,0.08409421093718342,0.08606144533411225,0.074522183871978,0.03664116669842002,0.04348444945081251,0.0570177426768044,0.05491415134655553,0.043421033598815516,0.1625135136256515,0.06360896904982742,0.1908377348601741,0.07994093452771746,0.10362170231109984,0.06892449752804694,4.070426275536411e-05,0.00013015182985208644
"Luzerne, conventionnel, pour l'alimentation des animaux, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.1067106907205151,0.11706992768022519,0.054289847577701646,0.09210847631919075,0.010045742988681147,0.01598471832327295,0.05956567402326851,0.2793059409744413,0.013361925631445523,0.050192422004889964,0.33402623825748534,0.006329930732385817,0.13377356135803445,0.08355180546127483,0.22189860357252006,8.917991325492856e-05,0.00012771161855930948
"Luzerne, moyenne conventionnelle, nationale, à la  de la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.09774902322985186,0.11389990247744305,0.0498895762133948,0.09238202394601162,0.01049324435487219,0.01626286928786071,0.05812777537928753,0.2509066646445347,0.01380724126843152,0.04426673060494966,0.30308023742737755,0.006705130909034224,0.12020097610170084,0.07825149258872321,0.2032538515840436,7.830561957980328e-05,0.0001601549928860771
"Herbe enrubannée, système de production d'agneau à l'intérieur, conventionnel, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.10336028904873944,0.12024450645003017,0.06385637023122731,0.22509207538844822,0.20984256110654728,0.23801376279068273,0.09807714111450201,0.1153607386052453,0.2470777325975583,0.09529798917905426,0.329164941129835,0.015961709335501072,0.13213852886681537,0.11201269323290823,0.2147757632962262,0.00010183114857761138,0.0006319317010923445
"Herbe enrubannée, prairie permanente, avec le trèfle, la région du Nord-Ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.1298257478308334,0.08439679468817479,0.039032462636021725,0.3589150671841872,0.36909128179203493,0.4282001805068634,0.04548754313013097,0.18103290475323144,0.4577080832748535,0.16734116758675271,0.2232501508647571,0.003597437525095938,0.08283749956469497,0.06954466276871742,0.27000154234268253,4.6471868300837585e-05,0.00020125795777502044
"Herbe enrubannée, prairie permanente, avec le trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.15464843081608876,0.10053346183255378,0.046495469492029075,0.42753962802980383,0.4396615348706724,0.5100720550197759,0.054184761376612024,0.21564639614204928,0.545221868797006,0.1993367988293397,0.2659355797100988,0.004285267579894026,0.09867602948146466,0.08284160229009621,0.32162583723860344,5.535728951995776e-05,0.0002397384793016044
"Herbe enrubannée, prairie permanente, sans trèfle, Auvergne, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.0902634086679509,0.10780298453375026,0.06316505431906197,0.19613673412609536,0.08003451837704258,0.09699408884948243,0.10819690668370614,0.06225676002508532,0.09762564024479096,0.07712815294904195,0.30102491293336303,0.01930646691876409,0.12919681476686,0.10610140373182897,0.18747663943156967,0.00011441615908150571,0.0007796675174730431
"Herbe enrubannée, prairie permanente, sans trèfle, Auvergne, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.10285515417713,0.12284150087620846,0.07197657939657105,0.22349780853668583,0.09119933369063996,0.1105247642439852,0.1232903751660831,0.07094157804858471,0.11124441705893927,0.08788753028543324,0.3430178882875667,0.021999719053931978,0.14721977042683695,0.12090254955241908,0.21362963063227355,0.00013037721327337567,0.0008884311361605321
"Herbe enrubannée, prairie permanente, sans trèfle, région du Nord-Ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.11974480027561482,0.0830717685503254,0.038401586985243374,0.2698729637237893,0.6424156578478464,0.7040138259421758,0.03909653174444735,0.23186875267508647,0.7422074269525561,0.22664834324946498,0.2117074635764215,0.002360427677435988,0.07901164553861303,0.08283570034891773,0.24907754938995563,3.057832042425493e-05,7.311960802680673e-05
"Herbe  enrubannée, prairie permanente, sans le trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.13644919991406315,0.09466028026309592,0.04375860836968482,0.3075202421632582,0.7320326421176214,0.8022237546611094,0.04455049792279775,0.2642144436732611,0.8457453630124381,0.25826578713276516,0.24124065474533232,0.002689707338438067,0.09003377009124953,0.09439128054759177,0.28382386752985456,3.484399612343851e-05,8.331979334654629e-05
"Herbe enrubannée, prairie temporaire, avec trèfle, région du Nord-Ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.08767100457598173,0.09631119316185467,0.039120992070913164,0.19180649130997626,0.3878101237116777,0.42723966143587555,0.037356463024590454,0.17608416285103173,0.4497343251486936,0.09322130148421666,0.2516180560944043,0.0026283904330376274,0.08402526070497772,0.078174738544281,0.1823466212282786,3.456242536863006e-05,7.292679782777472e-05
"herbe  enrubannée, prairie temporaire, avec le trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.10443370065090944,0.1147258932944013,0.04660092575487175,0.22847989244844363,0.4619594193653504,0.5089278847024149,0.04449901875489214,0.20975145478814902,0.5357235281171238,0.11104521432799891,0.29972742841965466,0.003130938683834663,0.10009089055176947,0.09312174855394756,0.21721129520712548,4.117076109911214e-05,8.687040157244527e-05
"Herbe enrubannée, prairie temporaire, sans trèfle, région du Nord-Ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.1015236843099501,0.10349391502894133,0.043121036292745274,0.2420075537461672,0.26087279071186464,0.29982334130043614,0.04384190254916792,0.2236425047341269,0.318339107982445,0.07203969941723205,0.26638889246578656,0.0036079233109760148,0.09185011051377338,0.08235991532999556,0.21113025278737527,4.7436605335361946e-05,0.00016444340117245437
"Herbe  enrubannée, prairie temporaire, sans trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.11568623827118808,0.11793131617547867,0.04913642085558325,0.2757676074937575,0.2972645450161697,0.3416486974118468,0.04995784795477683,0.25484063414453756,0.36274741354599593,0.08208923748593591,0.3035501429647638,0.004111228612856881,0.1046632009304448,0.09384912351852992,0.24058292305121412,5.405401177964493e-05,0.00018738325563601188
"Ballot de Foin, prairie permanente, avec le trèfle, la région du nord-ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.12148590583104174,0.09005326805478872,0.03928376963868149,0.2600048395274864,0.601409507355055,0.6600733089392248,0.0410146187424643,0.18637329539090963,0.6960762977674069,0.2407815647971501,0.23194716788976408,0.001700719661005964,0.07129524884855545,0.08635134684242961,0.25270820641301306,1.984911167865224e-05,7.376102809355823e-05
"Ballot de Foin, prairie permanente, avec le trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.1331364042002386,0.09868937646124296,0.04305108314703105,0.2849393036381724,0.659084679110405,0.7233743392664965,0.04494792067986664,0.20424649441889786,0.7628300147233011,0.2638725168611967,0.2541909012903924,0.0018638186764966564,0.07813246321313191,0.09463244100461862,0.2769429234080209,2.1752641488635e-05,8.083471068773039e-05
"Ballot de Foin, prairie permanente, sans trèfle, Auvergne, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.09649962724435324,0.10262577440896521,0.05569804758299349,0.2160827622220761,0.08901705327053235,0.11126512997036163,0.09459583139438295,0.06682104562590152,0.11589864117540392,0.06612349984153529,0.30526444004280745,0.0143188432842129,0.10202601797437304,0.09872885350275051,0.2005084263322879,8.6556815544902e-05,0.0006541971871291179
"Ballot de Foin, prairie permanente, sans trèfle, Auvergne, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.10494334462823421,0.11160552966974961,0.06057162674650543,0.23499000391650782,0.09680604543170389,0.12100082884276826,0.10287296664139146,0.07266788711816792,0.12603977227825175,0.07190930607766974,0.33197507854655317,0.015571742071581872,0.11095329454713068,0.10736762818424116,0.21805291363636317,9.413053690508094e-05,0.0007114394410029157
"Ballot de Foin, prairie permanente, sans le trèfle, la région du nord-ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.13319012040401207,0.13463083512076895,0.04615465943810637,0.33700364063220095,0.13036855992023205,0.1728687034170917,0.06255249461111055,0.25800810944480623,0.18790296524418948,0.11343075740715854,0.2197739650589937,0.007556220883015696,0.086566231474433,0.0903252001100452,0.2769285996757845,6.658940935549458e-05,0.0004005344454927053
"Ballot de Foin, prairie permanente, sans le trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.14484425593936312,0.1464110331938363,0.050193192138940704,0.36649145918751863,0.14177580891325234,0.18799471496608725,0.06802583788958275,0.28058381902122675,0.20434447470305603,0.12335594868028493,0.23900418700165568,0.00821739021027931,0.09414077672844595,0.09822865511967417,0.30115985214741553,7.24159826741004e-05,0.00043558120947331715
"Ballot de Foin, prairie temporaire, avec le trèfle, la région du nord-ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.09399186323768201,0.10745302942701151,0.04098448251018422,0.19468055908662393,0.3779328183314742,0.41750270832950787,0.040277991296442855,0.19303401223819627,0.4397617659023528,0.11155254540282922,0.2856836721600475,0.0019078958337429709,0.07643748313815038,0.08451335101576873,0.19550566907681877,2.27547208548238e-05,7.49820218966262e-05
"Ballot de Foin, prairie temporaire, avec le trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.10300568292217567,0.11775777494906196,0.04491489438291088,0.2133504247030311,0.41417657560946236,0.4575412180583076,0.04414065066177171,0.21154597401183928,0.48193491925238824,0.1222504345069606,0.313080736320196,0.0020908630441994706,0.083767837771099,0.09261818137818095,0.21425466274128563,2.4936898584801406e-05,8.217279779651269e-05
"Ballot de Foin, prairie temporaire, sans trèfle, dans la région du nord-ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.11110761886068796,0.10825671787669543,0.043664762241882246,0.25932144077257496,0.2573602012077665,0.2984002125953963,0.045502860638398465,0.26973664009488374,0.3177932052387214,0.06637733047904125,0.2691554678079021,0.0032450918338844054,0.0816892144065914,0.08471886665531037,0.23106185853379385,4.056617977981801e-05,0.00020953590930928442
"Ballot de Foin, prairie temporaire, sans trèfle, les régions du Nord-Ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.1208295355109982,0.11772918069090632,0.04748542893804695,0.2820120668401752,0.27987921881344596,0.32451023119749345,0.04948436094425832,0.2933385961031861,0.34560011069710944,0.07218534689595739,0.29270657124109356,0.003529037369349593,0.08883702066716818,0.09213176748764998,0.25127977115550093,4.411572051055205e-05,0.00022787030137384683
"Ensilage d'herbe, silo horizontal, prairie permanente, sans trèfle, Auvergne, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.10475379650656137,0.16132238101797694,0.07052792056646599,0.2598347432517687,0.08817491080056701,0.1139854830910659,0.09913761745737945,0.07427445652874136,0.11756830548695951,0.04267090835558106,0.2448416656383922,0.017792412976813228,0.14650237820987339,0.10316927823214364,0.21762840937008004,0.0001051085384716638,0.0007872034078551172
"Ensilage d'herbe, silo horizontal, prairie permanente, sans trèfle, Auvergne, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.13686083513582237,0.21076769079998683,0.0921447282200878,0.3394740920584355,0.11520052096094079,0.14892203365847753,0.12952329720806627,0.09703957745480055,0.1536029911187125,0.055749541766566615,0.3198856361565594,0.023245787554206695,0.1914053571311995,0.13479066201029566,0.2843315168420095,0.00013732430551322887,0.0010284812523627105
"Ensilage d'herbe, silo horizontal, prairie temporaire, avec le trèfle, la région du nord-ouest, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.10091453498752698,0.1647873498200015,0.05271413553366039,0.25545799781620526,0.3844898208308628,0.43151299685632677,0.039014678427836416,0.18671251168879222,0.45513414134588254,0.10642480885282726,0.2566782158925936,0.0024783608658050195,0.11601460467604964,0.08735940847000614,0.20990026355079422,2.842206242543666e-05,8.605834220119554e-05
"Ensilage d'herbe, silo horizontal, prairie temporaire, avec le trèfle, la région du nord-ouest, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.1505241203873952,0.24579681099151426,0.07862840456200787,0.38104114954265167,0.5735050167513149,0.6436447861108969,0.05819429434296078,0.27850038243500247,0.6788780852315182,0.15874324488487712,0.3828612268253927,0.003696723067434696,0.1730473843347956,0.13030529367386118,0.31308723311236464,4.2394348313781295e-05,0.00012836462322730324
"herbe pâturée, prairie permanente, avec le trèfle, la région du nord-ouest, sur le terrain / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.12724462852805796,0.023482727675270997,0.010450428784384855,0.13694415965443135,0.3483891154238896,0.3815907895486503,0.031241405727670965,0.21884828106177542,0.40301304812451966,0.39555672466684144,0.2305267564560136,0.00045267933142834163,0.01871754831327966,0.02711210446955291,0.2647155163273388,5.564912716218681e-06,1.9949110904603594e-05
"Herbe pâturée, prairie permanente, sans trèfle, Auvergne, sur le champ / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.0911517536979933,0.00740471534249389,0.0028569288237252875,0.08834006570781426,0.07412961508178563,0.08869615884364118,0.05522480614108715,0.1317201936427491,0.09589956316976568,0.27215976595811825,0.4712029923809885,0.000123700053778672,0.005670504399315139,0.005917839338984131,0.1896339783591488,1.3993935189227705e-06,4.304435474059398e-06
"herbe pâturée, prairie permanente, sans le trèfle, la région du nord-ouest, sur le terrain / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.11295927959240187,0.0168780193291172,0.007682347785119678,0.12249816698128553,0.09051083424390549,0.10941282922553879,0.03161508761165278,0.20982726483756248,0.11845908517681084,0.2545488782055228,0.2307377608730842,0.0009559645792673383,0.015055915590783755,0.011921967016629113,0.23497417786028776,1.2193337903627581e-05,7.712993355858752e-05
"herbe pâturée, prairie temporaire, avec le trèfle, la région du nord-ouest, sur le terrain / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.09495588515785768,0.05345264796259225,0.016631496852652267,0.11352493350310153,0.14902474669477364,0.16925090641724505,0.03418845985844646,0.24722419018550806,0.17949250068074893,0.20853800495166788,0.3305655189083848,0.0008914311737709755,0.0324222848236689,0.03291181404252934,0.19753359949550883,1.1279151672710215e-05,2.8327799941985318e-05
"herbe pâturée, prairie temporaire, sans trèfle, dans la région du nord-ouest, sur le terrain / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.09791101482300671,0.054867066785196775,0.017276221357687433,0.11803408564125142,0.17838701994849576,0.20053240934604538,0.03459601538473147,0.2703083495730359,0.2122795564254208,0.22379683533984732,0.33056787988512837,0.0009193604352719431,0.03355775496330938,0.03463650457557972,0.2036809512126603,1.1626719016145458e-05,2.959856769560041e-05
"Maïs ensilage, conventionnel, moyenne nationale, aliments pour animaux, à la ferme, production / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.09024790502756488,0.20470637295586247,0.08477486307680991,0.1822872295256497,0.25709988375942183,0.28613787990986617,0.2222430185494131,0.24501774759971218,0.29817922205510944,0.34486361257673076,0.19712370110761823,0.12813629449902322,0.13052736576308183,0.09648307437953085,0.18763639049012448,6.226624969692641e-05,0.00024721046776679875
"Maïs ensilage, conventionnel, moyenne nationale, au dispositif d'alimentation / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.10494026396605241,0.23803257047307688,0.09857621078571456,0.21196359049242547,0.29895574483545584,0.3327211267591925,0.2584241819692575,0.2849066369089453,0.34672279940568146,0.40100740870422247,0.2292154396479385,0.1489968832434642,0.1517772209093116,0.1121905188885185,0.2181835948619167,7.240319514758606e-05,0.0002874563319192337
"Sorgho ensilage, moyenne nationale, alimentation animale, à la ferme / FR U",conv,1,Agricultural\Plant production\Roughage\Transformation,0.06332701140405458,0.19187186807071277,0.10875971723388575,0.1582593013797804,0.1029738271311487,0.12300764245389406,0.4691889624172653,0.22751307517301647,0.12681261613687297,0.3950136317758093,0.2524231000457437,0.18757609486499063,0.13245484149119446,0.08662692076586662,0.131660296957059,4.5969455373084055e-05,0.0001821717659898269
"Poireau conventionnel, automne irrigué, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.21784650912838205,0.49764849576557824,0.9319429706621638,0.41089868653718703,0.07196524720392034,0.17150631616377116,0.10147500601482087,0.12326735769123716,0.3024814062856892,0.6299491510247377,0.023161070288305694,1.0194935986796758,0.5399526119490273,0.2853599679189366,0.4281611892587371,0.031237739814202494,0.0004566658236365227
"Carotte conventionnelle de saison, avec l'empreinte eau, à la ferme / FR U",conv,1,Agricultural\Plant production\Vegetables\Transformation,0.02241260219892813,0.07694068490125508,0.2825823501731578,0.06207632512323945,0.059667410531301375,0.06736264849354694,0.06751947349160445,0.030024324131401804,0.06256607994309772,1.2026343210733972,0.029573016230701073,1.5749909813939307,0.12270178293825432,0.3675203354138758,0.04653526896634144,6.462410659151511e-05,0.00014647751876438418
